Strata,BETA,SEBeta,RR,Low95$CI,Upper95%CI,BETA,SEBeta,RR,Low95$CI,Upper95%CI,BETA,SEBeta,RR,Low95$CI,Upper95%CI,BETA,SEBeta,RR,Low95$CI,Upper95%CI
Air Pollutant:,AQHI,,IQR=1,,,CO,,IQR=0.1,,,O3,,IQR=12.8,,,PM2.5,,IQR=6.5,,
Age 11-60 Female,-0.03386202,0.01741193,0.95047537,0.903043906,1.000398,-0.005369568,0.002650198,0.953846809,0.911227385,0.998460,-0.00130925,0.002505772,0.975431102,0.888526595,1.070836,0.0419497,0.01701789,1.051628211,1.010366931,1.094575
Age 11-60 Male,-0.03053864,0.01808811,0.955225386,0.90575448,1.007398,-0.005572691,0.002777319,0.952143347,0.907607848,0.998864,0.000268989,0.002560843,1.005123873,0.91369816,1.105698,0.04058436,0.01771597,1.049906625,1.007058062,1.094578
Age 60+All,-0.072354016,0.02241157,0.897151061,0.839943174,0.958255,-0.01493971,0.003328526,0.876806063,0.827885959,0.928617,0.00796596,0.003424983,1.163407548,1.024092519,1.321675,0.007897261,0.022812032,1.009521759,0.956784414,1.065166
Age 60+ Female,-0.073193244,0.024916836,0.8960224,0.832730379,0.964125,-0.01454792,0.003704817,0.87983429,0.825370932,0.937891,0.006256602,0.003786433,1.126229624,0.978111774,1.296777,0.02376201,0.0254499,1.02892484,0.96914237,1.092395
Age 60+ Male,-0.06950417,0.02782813,0.900994384,0.830214683,0.977808,-0.015398405,0.00412725,0.873273955,0.813269471,0.937706,0.01107915,0.004290865,1.234299805,1.052019907,1.448163,-0.01283339,0.02808201,0.984717907,0.92177976,1.051953
All: LAG 3,-0.06294932,0.01517653,0.909896902,0.870190628,0.951415,-0.008998127,0.002295449,0.923870362,0.888007205,0.961182,-0.004408357,0.002204151,0.919653065,0.847180615,0.998325,0.01928289,0.01511447,1.023409262,0.987666918,1.060445
Female,-0.059298623,0.016606704,0.914893207,0.871297635,0.960670,-0.007858403,0.002497852,0.933183009,0.893832486,0.974266,-0.005419753,0.002419665,0.90214925,0.824413024,0.987215,0.01919302,0.01652161,1.0232989,0.984297389,1.063846
Male,-0.067054923,0.017369283,0.904310608,0.859290632,0.951689,-0.01030249,0.002643422,0.913326443,0.872619515,0.955932,-0.003300698,0.002509891,0.939212743,0.855403832,1.031233,0.01921498,0.01729345,1.023325866,0.98253804,1.065807
Warm All,-0.005854151,0.01394239,0.991257216,0.951446469,1.032734,0.000525093,0.002909516,1.004631511,0.955459871,1.056334,-0.001421898,0.001392398,0.973345608,0.924161015,1.025148,0.000849271,0.017008535,1.001019645,0.961765184,1.041876
Warm Female,-0.01429351,0.01764706,0.978787944,0.929300969,1.030910,-3.39E-05,0.003681834,0.999701948,0.938190396,1.065246,-0.002664874,0.001755323,0.950627861,0.89047448,1.014845,0.01751419,0.02172083,1.021239441,0.970377251,1.074768
Warm Male,0.003077172,0.017832481,1.004626427,0.953313245,1.058702,0.001162751,0.003720772,1.010284737,0.94748548,1.077246,-0.000108669,0.001789978,0.997937419,0.933584788,1.066726,-0.0168168,0.02155658,0.980022097,0.931572523,1.030991
Cold All,-0.0800093,0.01573441,0.886908064,0.846814924,0.928899,-0.01025607,0.002215961,0.91369961,0.879436154,0.949298,-0.00694705,0.002776819,0.876346297,0.790252559,0.971819,0.0233477,0.01479179,1.028413414,0.993249835,1.064822
Cold Female,-0.06950652,0.01650427,0.900991208,0.858316528,0.945788,-0.008555413,0.002316593,0.927476674,0.891148472,0.965286,-0.007249969,0.002917554,0.871317007,0.781610205,0.971320,0.02125224,0.01551641,1.025830664,0.989068282,1.063959
Cold Male,-0.09239294,0.01750985,0.870585409,0.826902598,0.916576,-0.01227656,0.002475525,0.897597322,0.860078527,0.936753,-0.006631562,0.00307776,0.881615131,0.786143872,0.988681,0.02555175,0.01643439,1.031137024,0.992040263,1.071775
Age 0-10 All,-0.069612901,0.02336708,0.900847446,0.84103789,0.964910,-0.00816396,0.003487629,0.930677142,0.87634321,0.988380,-0.009402696,0.003551574,0.836397564,0.732778475,0.954669,0.04741642,0.02310404,1.058549637,1.002562279,1.117664
Age 0-10 Female,-0.086895706,0.026707706,0.877793805,0.811505419,0.949497,-0.009721422,0.003945854,0.918008606,0.857609335,0.982662,-0.012504462,0.004078123,0.788530038,0.677426595,0.917855,0.04533111,0.02589435,1.055904063,0.99351494,1.122211
Age 0-10 Male,-0.05675255,0.02529524,0.918393965,0.85257267,0.989297,-0.006942384,0.003804751,0.940735767,0.88098267,1.004542,-0.007195463,0.003829507,0.872219822,0.756294342,1.005914,0.04937177,0.02539745,1.061036355,0.999511441,1.126348
Age 11-60 All,-0.057975862,0.015524751,0.916710286,0.875809602,0.959521,-0.008181617,0.002362791,0.930532543,0.893372503,0.969238,-0.004396024,0.002213622,0.91986859,0.847080338,0.998911,0.01882568,0.01543028,1.022847921,0.986392232,1.060651
Age 11-60 Female,-0.046955466,0.017527416,0.931989995,0.88518041,0.981275,-0.00598358,0.002651183,0.948706782,0.906301625,0.993096,-0.004862826,0.002508379,0.91174613,0.83043491,1.001019,0.02078881,0.01743139,1.025260341,0.98407609,1.068168
Age 11-60 Male,-0.071087887,0.018263901,0.898856544,0.851864588,0.948441,-0.010860518,0.002799927,0.908852414,0.866004045,0.953821,-0.003854096,0.002588071,0.929389069,0.843995946,1.023422,0.01637136,0.01811078,1.019839877,0.977310446,1.064220
Age 60+All,-0.082317201,0.022718588,0.883843029,0.826737166,0.944893,-0.01523031,0.003387331,0.874566689,0.824934398,0.927185,0.003763627,0.003408433,1.074127724,0.946086637,1.219498,-0.01999087,0.0229196,0.976296406,0.92506068,1.030370
Age 60+ Female,-0.093058783,0.025200132,0.869716333,0.807609554,0.936599,-0.01547579,0.00375399,0.872679468,0.817964967,0.931054,-0.00032426,0.003804594,0.993858,0.862565647,1.145135,-0.01826822,0.02558694,0.978316674,0.921177674,1.039000
Age 60+ Male,-0.06625174,0.02841539,0.905400755,0.832835732,0.984288,-0.015061952,0.004243855,0.875863364,0.814042105,0.942380,0.010263444,0.004224538,1.215317593,1.038402673,1.422374,-0.02156761,0.02837056,0.974450914,0.91155013,1.041692
All: LAG 4,-0.08427962,0.01533385,0.881245149,0.842399469,0.921882,-0.0116683,0.002330263,0.902414762,0.866863793,0.939424,-0.006919383,0.002203329,0.87680709,0.807735804,0.951785,0.006788815,0.014814402,1.008179852,0.973656316,1.043928
Female,-0.06760272,0.01670467,0.903567845,0.860264129,0.949051,-0.009110064,0.002524699,0.922960756,0.883632019,0.964040,-0.006005584,0.002408149,0.892163296,0.815637254,0.975869,0.01199631,0.01619367,1.014499687,0.976586511,1.053885
Male,-0.1033453,0.01769004,0.856399805,0.812997969,0.902119,-0.0146568,0.002704048,0.878991686,0.83893734,0.920958,-0.007948,0.00252876,0.859837381,0.782561299,0.944744,0.00086983,0.016982671,1.001044341,0.961847422,1.041839
Warm All,-0.006153975,0.013886882,0.990811512,0.951173879,1.032101,0.000562748,0.002931391,1.004964465,0.955415983,1.057083,-0.001444468,0.001389408,0.972928297,0.923867657,1.024594,0.0263379,0.0167722,1.032110237,0.99218794,1.073639
Warm Female,0.01914827,0.01752029,1.029138871,0.977470421,1.083538,0.00561704,0.003714668,1.050671992,0.985466011,1.120193,0.000537169,0.001741976,1.010258472,0.946802297,1.077968,0.03001067,0.02163048,1.03666912,0.985247811,1.090774
Warm Male,-0.0336702,0.01779875,0.95074889,0.902277077,1.001825,-0.004662317,0.003738807,0.959801881,0.899860675,1.023736,-0.003756097,0.001795039,0.931121186,0.870913084,0.995492,0.02113646,0.02104137,1.025688149,0.976163145,1.077726
Cold All,-0.1079552,0.01582897,0.850498356,0.811825412,0.891014,-0.01338568,0.002237227,0.888879157,0.855232707,0.923849,-0.01119774,0.002749555,0.808352495,0.729679058,0.895508,0.0033057,0.01441528,1.003974718,0.970505801,1.038598
Cold Female,-0.089914,0.01657214,0.873828628,0.832274394,0.917458,-0.01072481,0.002333065,0.909938442,0.874048832,0.947302,-0.010860085,0.002889255,0.813555106,0.730564708,0.905973,0.01026206,0.01512214,1.012390607,0.977015462,1.049047
Cold Male,-0.1287878,0.01774629,0.824332179,0.782426107,0.868483,-0.01652195,0.002518562,0.864682268,0.827924496,0.903072,-0.01151996,0.00306324,0.803418733,0.716802953,0.900501,-0.004508947,0.016079465,0.994603875,0.957691442,1.032939
Age 0-10 All,-0.1263301,0.02394988,0.82737673,0.771122682,0.887735,-0.01539042,0.003631483,0.87333532,0.820311187,0.929787,-0.01601964,0.003543432,0.737585578,0.64640401,0.841629,0.01898211,0.02293842,1.023039944,0.969308225,1.079750
Age 0-10 Female,-0.1427414,0.02740244,0.807257886,0.744773396,0.874985,-0.01696316,0.004132654,0.86133152,0.802072863,0.924968,-0.01892635,0.004064639,0.697954999,0.599914697,0.812017,-0.003525876,0.025971447,0.995777887,0.936771496,1.058501
Age 0-10 Male,-0.11405,0.02596903,0.842758364,0.780809601,0.909622,-0.01415875,0.003951322,0.882852621,0.824688614,0.945119,-0.013955862,0.003831682,0.76708215,0.665076494,0.884733,0.03638402,0.02506135,1.044627982,0.984832728,1.108054
Age 11-60 All,-0.07032332,0.01566991,0.899887989,0.859371032,0.942315,-0.00978599,0.002392168,0.917487143,0.880401852,0.956135,-0.005755266,0.002226081,0.896416568,0.825101137,0.973896,0.009352364,0.015063621,1.011286049,0.976083835,1.047758
Age 11-60 Female,-0.046791091,0.017531683,0.932219817,0.885387582,0.981529,-0.006037111,0.002658358,0.948259977,0.905762693,0.992751,-0.004844166,0.002508277,0.912069438,0.83073254,1.001370,0.01732704,0.01698126,1.021010117,0.981034673,1.062614
Age 11-60 Male,-0.09911438,0.01867736,0.861852127,0.815802483,0.910501,-0.01447745,0.002874453,0.880380076,0.837796435,0.925128,-0.006887605,0.002628396,0.87733665,0.795530603,0.967555,-9.38E-05,0.01776987,0.999887472,0.958958702,1.042563
Age 60+All,-0.1013117,0.0229669,0.859016155,0.802927997,0.919022,-0.01683754,0.003409452,0.862284211,0.813038691,0.914513,-2.93E-05,0.00335343,0.999443292,0.882109927,1.132384,-0.02562504,0.02279893,0.969717926,0.919088251,1.023137
Age 60+ Female,-0.096819662,0.025684071,0.864823799,0.801924623,0.932656,-0.01692072,0.003825376,0.861653263,0.806636278,0.920423,0.001766318,0.003717171,1.034129533,0.900443908,1.187663,0.002237795,0.02537776,1.002688963,0.944591106,1.064360
Age 60+ Male,-0.107852689,0.028220219,0.850629144,0.782902997,0.924214,-0.0168426,0.004173013,0.862245816,0.802365525,0.926595,-0.002433108,0.004166867,0.954823233,0.817582733,1.115101,-0.06803542,0.02825548,0.921601369,0.8623454,0.984929
All: LAG 5,-0.1000519,0.01522026,0.860640973,0.822978326,0.900027,-0.01454939,0.002316869,0.879822909,0.845357226,0.915694,-0.006619113,0.002193013,0.881823685,0.812669354,0.956863,0.02790243,0.01472454,1.034049778,0.998851458,1.070488
Female,-0.07900579,0.01674242,0.888244101,0.845580927,0.933060,-0.01116828,0.002528187,0.906394294,0.867719274,0.946793,-0.005648749,0.002418702,0.898232594,0.820863295,0.982894,0.03109376,0.01622327,1.038017363,0.999155738,1.078390
Male,-0.1231894,0.01742195,0.831283739,0.789777015,0.874972,-0.01839267,0.002674561,0.850564106,0.812218144,0.890720,-0.00765418,0.002493756,0.864650915,0.787968714,0.948796,0.02436177,0.01674549,1.029665636,0.989900082,1.071029
Warm All,0.002271923,0.013925096,1.003413698,0.963163694,1.045346,0.005299013,0.00288371,1.047735653,0.996897906,1.101166,-0.0025943,0.001392718,0.951903419,0.903791562,1.002576,0.02455461,0.01665638,1.029903936,0.990336719,1.071052
Warm Female,0.0165572,0.01761457,1.025146778,0.973408903,1.079635,0.006664487,0.00365902,1.060401368,0.995546654,1.129481,-0.000678809,0.001749804,0.987185444,0.924908864,1.053655,0.03262681,0.02128213,1.03992872,0.989155829,1.093308
Warm Male,-0.01189231,0.01783537,0.982319699,0.932137957,1.035203,0.003975232,0.003681698,1.035601111,0.971882968,1.103497,-0.004557025,0.001796554,0.917058994,0.857711789,0.980513,0.01473658,0.02109345,1.017841182,0.968576415,1.069612
Cold All,-0.1321891,0.01566914,0.820137188,0.78321274,0.858802,-0.0176635,0.002226414,0.856039465,0.823789709,0.889552,-0.009321868,0.002735291,0.837683033,0.756556752,0.927509,0.02635051,0.01435278,1.032125855,0.997865155,1.067563
Cold Female,-0.1072704,0.01660797,0.851372437,0.810800675,0.893974,-0.01374797,0.00234297,0.886049788,0.850956998,0.922590,-0.009259162,0.002907656,0.838681655,0.752612202,0.934594,0.02811074,0.01521705,1.034308294,0.997944502,1.071997
Cold Male,-0.1606563,0.017365,0.785853846,0.746740495,0.827016,-0.02225303,0.002486454,0.822154731,0.787640885,0.858181,-0.009420442,0.00300888,0.8361156,0.747486459,0.935253,0.02433061,0.01582481,1.029627135,0.992008879,1.068672
Age 0-10 All,-0.1799545,0.02371669,0.763431597,0.712013207,0.818563,-0.02402098,0.003626535,0.809462668,0.760381423,0.861712,-0.01887262,0.003562494,0.698667884,0.611862891,0.797788,0.03146645,0.02300242,1.038481697,0.983790853,1.096213
Age 0-10 Female,-0.1667369,0.02709536,0.778718741,0.719092191,0.843289,-0.02072105,0.004102707,0.833313598,0.776383461,0.894418,-0.02078655,0.004109774,0.673717463,0.578109239,0.785137,0.03430821,0.02597983,1.042029081,0.980262674,1.107687
Age 0-10 Male,-0.190241,0.02584746,0.75174245,0.696732986,0.811095,-0.02654987,0.003980642,0.791647663,0.739118537,0.847910,-0.01771769,0.00383797,0.714168671,0.619054408,0.823897,0.02850677,0.02512471,1.034799951,0.97542189,1.097793
Age 11-60 All,-0.07610675,0.01561536,0.892115095,0.852084752,0.934026,-0.01095902,0.002382509,0.908064946,0.871505685,0.946158,-0.005266651,0.002210445,0.904777367,0.833281848,0.982407,0.03585385,0.01492166,1.043963597,1.007960392,1.081253
Age 11-60 Female,-0.055929295,0.017672868,0.919528774,0.87297167,0.968569,-0.007637033,0.002672597,0.935002673,0.892880216,0.979112,-0.004602843,0.002520985,0.916261003,0.834155454,1.006448,0.04067759,0.01695075,1.050024091,1.00898507,1.092732
Age 11-60 Male,-0.09963489,0.01838841,0.861179485,0.81585857,0.909018,-0.01497764,0.002834619,0.876513448,0.834690117,0.920432,-0.00601374,0.00257358,0.892025053,0.810502236,0.981748,0.0304077,0.01745263,1.037163144,0.995451032,1.080623
Age 60+All,-0.1110406,0.02281113,0.846571259,0.79165814,0.905293,-0.01998027,0.003396897,0.8387636,0.791032634,0.889375,0.003597001,0.003359995,1.070732527,0.944798884,1.213452,-0.02332796,0.02281835,0.972394637,0.921583114,1.026008
Age 60+ Female,-0.1010349,0.025546,0.859372893,0.797193703,0.926402,-0.01878392,0.003814125,0.847640649,0.793672379,0.905279,0.004434652,0.003708544,1.08790996,0.947576326,1.249027,-0.02608856,0.02595334,0.969178695,0.911787311,1.030183
Age 60+ Male,-0.125049,0.02808499,0.828968187,0.763270056,0.900321,-0.02174019,0.004168034,0.825873494,0.76858515,0.887432,0.002899382,0.004257977,1.056633867,0.901695134,1.238196,-0.01874281,0.0274308,0.977759673,0.9166692,1.042921
All: LAG 6,-0.08675369,0.0152302,0.877980816,0.839534823,0.918187,-0.0133838,0.002325201,0.888893863,0.853950109,0.925268,-0.004176225,0.00218841,0.92371816,0.851424318,1.002150,0.041718981,0.01458647,1.051337094,1.01588017,1.088032
Female,-0.07386473,0.01670081,0.895120355,0.852231158,0.940168,-0.01120176,0.002533443,0.906127288,0.867385024,0.946600,-0.003732682,0.002412298,0.93153552,0.851500718,1.019093,0.03730973,0.01601674,1.045789054,1.00712557,1.085937
Male,-0.1011499,0.01745933,0.859224664,0.816233119,0.904481,-0.01590148,0.002684413,0.869416463,0.830079517,0.910618,-0.004623579,0.002487028,0.915900082,0.834881965,1.004780,0.046305551,0.016648659,1.057139485,1.016544383,1.099356
Warm All,0.052131127,0.01377164,1.081335326,1.038428039,1.126016,0.01206918,0.002852092,1.112054031,1.058672644,1.168127,0.002907414,0.00139326,1.05679513,1.003361501,1.113074,0.04981224,0.01590767,1.061597329,1.022611703,1.102069
Warm Female,0.051421879,0.017373264,1.080185535,1.026397832,1.136792,0.009923644,0.003584769,1.091254626,1.025825825,1.160857,0.003950995,0.001753554,1.077958425,1.009814402,1.150701,0.054058793,0.020413015,1.067020891,1.017002058,1.119500
Warm Male,0.05335926,0.01775012,1.083329198,1.028245074,1.141364,0.01448283,0.003691128,1.135926825,1.065862498,1.210597,0.001829748,0.001798553,1.035376586,0.968300407,1.107099,0.0435072,0.02011829,1.053595542,1.0049024,1.104648
Cold All,-0.1275007,0.01574122,0.825925214,0.788573047,0.865047,-0.01697139,0.00223947,0.861269141,0.828635746,0.895188,-0.009245961,0.002734263,0.838892039,0.757677676,0.928812,0.039863982,0.014314917,1.048999422,1.014268937,1.084919
Cold Female,-0.1082089,0.01661631,0.850174761,0.809640221,0.892739,-0.01395321,0.002353721,0.884450927,0.849263965,0.921096,-0.009251881,0.002897269,0.838797686,0.753007541,0.934362,0.03343707,0.01508806,1.040940347,1.004648136,1.078544
Cold Male,-0.1496265,0.01748534,0.798963713,0.758929304,0.841110,-0.02050465,0.002499216,0.834902005,0.799676988,0.871679,-0.009198118,0.00301396,0.839654953,0.750508642,0.939390,0.047101713,0.015877041,1.058149953,1.019364359,1.098411
Age 0-10 All,-0.194981,0.02403131,0.746416518,0.695500498,0.801060,-0.02754052,0.003672525,0.784776295,0.736607357,0.836095,-0.01653082,0.003574513,0.730456513,0.639415728,0.834460,0.03420021,0.02360302,1.041894043,0.985630194,1.101370
Age 0-10 Female,-0.1893864,0.02758561,0.752706727,0.694070809,0.816296,-0.02453775,0.004173747,0.805789933,0.749820835,0.865937,-0.0204947,0.004119118,0.677463705,0.581121597,0.789778,0.03169538,0.02690033,1.038767024,0.975080624,1.106613
Age 0-10 Male,-0.198519,0.02611958,0.742465778,0.687584832,0.801727,-0.02977665,0.004020078,0.769484461,0.717937454,0.824732,-0.013518157,0.003861309,0.773488108,0.669891091,0.893106,0.03614768,0.0256713,1.044331759,0.983142031,1.109330
Age 11-60 All,-0.058018523,0.015547854,0.916651627,0.875694078,0.959525,-0.009271388,0.00237938,0.921651403,0.884592882,0.960262,-0.002136645,0.002204976,0.960216734,0.884520524,1.042391,0.047985678,0.014728121,1.059272989,1.023207471,1.096610
Age 11-60 Female,-0.04275675,0.0175149,0.93787826,0.890805712,0.987438,-0.006781767,0.002660152,0.942066371,0.899818816,0.986297,-0.001512275,0.002512906,0.971675649,0.884870613,1.066996,0.05376307,0.016607303,1.066642307,1.02578206,1.109130
Age 11-60 Male,-0.07620932,0.01838129,0.891977849,0.84505381,0.941507,-0.01232226,0.00283908,0.897236417,0.854358538,0.942266,-0.002867964,0.002568265,0.946966732,0.860593076,1.042009,0.04098259,0.0173831,1.05040847,1.008328548,1.094244
Age 60+All,-0.087910538,0.022730845,0.876458602,0.819800311,0.937033,-0.01554866,0.003416595,0.872120037,0.822211483,0.925058,0.001486007,0.00329365,1.028636494,0.909899256,1.162868,0.01867639,0.02170255,1.022664696,0.971773303,1.076221
Age 60+ Female,-0.1136099,0.02565875,0.843314895,0.78203829,0.909393,-0.01991027,0.003877404,0.839280438,0.784987221,0.897329,0.000930659,0.003656726,1.017839782,0.888257185,1.166326,-0.04454755,0.0250767,0.947946645,0.893653236,1.005539
Age 60+ Male,-0.05139409,0.02757008,0.925805476,0.85372413,1.003973,-0.009417338,0.004114864,0.920468431,0.857404267,0.988171,0.00220455,0.004098885,1.042776065,0.895157116,1.214739,0.1065103,0.02579543,1.13633976,1.069446803,1.207417
All: LAG 7,-0.09723066,0.01515168,0.864290802,0.826635088,0.903662,-0.01522653,0.002329318,0.874595781,0.840154445,0.910449,-0.004724157,0.002174484,0.914151485,0.843043461,0.991257,0.039481632,0.014328935,1.04851823,1.013770252,1.084457
Female,-0.08750416,0.01651571,0.876993025,0.8354269,0.920627,-0.01336404,0.002519243,0.889048444,0.851244864,0.928531,-0.004647017,0.002390165,0.915492302,0.837525919,1.000717,0.04742102,0.015716713,1.05855548,1.020139635,1.098418
Male,-0.1082423,0.01752611,0.850132168,0.807437026,0.895085,-0.01744091,0.002719307,0.857717912,0.818417554,0.898905,-0.004745072,0.002484351,0.913788287,0.833040016,1.002364,0.03061687,0.01643562,1.037423509,0.998085501,1.078312
Warm All,0.01409194,0.01378388,1.021362898,0.980800016,1.063603,0.002542402,0.0028602,1.022625293,0.973400574,1.074339,0.001232866,0.001398157,1.023700961,0.971763407,1.078414,0.01130991,0.01596704,1.013664408,0.976302711,1.052456
Warm Female,0.01938326,0.0172063,1.029501691,0.978718093,1.082920,0.005799469,0.003537479,1.05236007,0.990070516,1.118569,0.000262427,0.001754544,1.004998564,0.94143205,1.072857,0.0501739,0.02040613,1.062058154,1.012288351,1.114275
Warm Male,0.008192745,0.017867413,1.012364939,0.960557843,1.066966,-0.001288717,0.003746502,0.988723354,0.926852931,1.054724,0.002329736,0.001801515,1.045259295,0.97743505,1.117790,-0.0272387,0.02037859,0.967841989,0.922547067,1.015361
Cold All,-0.1346212,0.01568446,0.817150656,0.78032552,0.855714,-0.01828685,0.002248484,0.851356533,0.818971387,0.885022,-0.009513042,0.002697234,0.834645832,0.754882786,0.922837,0.044203255,0.013998218,1.054475942,1.020323871,1.089771
Cold Female,-0.122167,0.0164659,0.832559573,0.793215576,0.873855,-0.01650674,0.002345094,0.864798012,0.830516491,0.900495,-0.008378758,0.002851503,0.852828845,0.766909579,0.948374,0.046147039,0.014742373,1.056938421,1.020918166,1.094230
Cold Male,-0.1494199,0.01758413,0.79921135,0.758944071,0.841615,-0.02044675,0.002538754,0.835327513,0.799539111,0.872718,-0.010836276,0.002991993,0.813923218,0.728104233,0.909857,0.042064534,0.015589117,1.051773136,1.013907662,1.091053
Age 0-10 All,-0.2040557,0.0236761,0.736325097,0.686814331,0.789405,-0.03075432,0.003682686,0.762892601,0.715941382,0.812923,-0.0144526,0.003436326,0.759876469,0.668600752,0.863613,0.05168975,0.02285797,1.063991817,1.00830001,1.122760
Age 0-10 Female,-0.1875871,0.02693861,0.754740989,0.697271677,0.816947,-0.02872406,0.004124702,0.776645148,0.723312019,0.833911,-0.010567102,0.003964084,0.818096533,0.70581831,0.948235,0.03781746,0.02597393,1.046426422,0.984413023,1.112346
Age 0-10 Male,-0.2167086,0.02593842,0.722481908,0.669434566,0.779733,-0.03240394,0.004083208,0.751897948,0.700765589,0.806761,-0.01728316,0.003719096,0.720089305,0.626955838,0.827058,0.06299894,0.02496364,1.078529704,1.017027591,1.143751
Age 11-60 All,-0.07078841,0.01551553,0.899260415,0.859161579,0.941231,-0.01116702,0.002388896,0.906404345,0.869816113,0.944532,-0.003341089,0.002207449,0.93849224,0.864429012,1.018901,0.041920043,0.014528109,1.051590786,1.016264794,1.088145
Age 11-60 Female,-0.06547357,0.01738334,0.906458206,0.861295718,0.953989,-0.009671183,0.002656381,0.91841455,0.877284735,0.961473,-0.004329282,0.002503588,0.921035814,0.839045808,1.011038,0.061823109,0.016409287,1.077008974,1.036234104,1.119388
Age 11-60 Male,-0.07704233,0.01849736,0.890864005,0.843710601,0.940653,-0.01304047,0.00287464,0.891583543,0.848455258,0.936904,-0.002138776,0.002590343,0.960177857,0.871882059,1.057415,0.01903649,0.01718708,1.023106706,0.982573406,1.065312
Age 60+All,-0.079649165,0.022742402,0.887387304,0.82999433,0.948749,-0.014443846,0.003407031,0.880640456,0.830381276,0.933942,0.002412312,0.003328183,1.046900536,0.924864899,1.185039,0.008936218,0.021611435,1.010781164,0.960686992,1.063487
Age 60+ Female,-0.087895993,0.025420465,0.876477724,0.813361063,0.944492,-0.01506876,0.003829901,0.875810892,0.819825947,0.935619,0.000164313,0.003657074,1.003126825,0.87540601,1.149482,-0.01306019,0.02449837,0.984449942,0.92932906,1.042840
Age 60+ Male,-0.06394976,0.02807223,0.90853248,0.836560031,0.986697,-0.013223521,0.004173232,0.890148492,0.828327319,0.956584,0.006800187,0.004220486,1.137921728,0.97242012,1.331591,0.04022994,0.0260895,1.049460191,0.986998681,1.115875
All: LAG 8,-0.07106367,0.01484044,0.898889196,0.860513135,0.938977,-0.0112113,0.002289521,0.90605122,0.870968822,0.942547,-0.003518595,0.002117313,0.9353324,0.864415225,1.012068,0.02745742,0.01395655,1.03349773,1.000123106,1.067986
Female,-0.06421766,0.01625353,0.90816746,0.865790888,0.952618,-0.01084401,0.002499619,0.908984453,0.870627802,0.949031,-0.001477072,0.002330216,0.972325778,0.891507337,1.060471,0.03872253,0.01538084,1.047563547,1.010344438,1.086154
Male,-0.07906266,0.01710158,0.888168333,0.844616471,0.933966,-0.01167394,0.00264826,0.902369974,0.862079435,0.944544,-0.005794444,0.002425782,0.89574954,0.818378318,0.980436,0.0147737,0.01598214,1.017886522,0.980334388,1.056877
Warm All,0.049976425,0.013879381,1.077846035,1.034749385,1.122738,0.005700953,0.002876019,1.051448131,1.000562969,1.104921,0.006170843,0.001398421,1.124396016,1.067339196,1.184503,0.03228061,0.01580605,1.039496781,1.001562121,1.078868
Warm Female,0.052705353,0.017391965,1.082267124,1.028319229,1.139045,0.004691665,0.003616393,1.042150797,0.979131921,1.109226,0.007301681,0.001750507,1.148816106,1.07631488,1.226201,0.04952281,0.02061496,1.061228683,1.011001058,1.113952
Warm Male,0.04740411,0.017983882,1.073695209,1.018400798,1.131992,0.00684977,0.003705605,1.062131753,0.996370304,1.132234,0.004971658,0.001815006,1.09906685,1.027234951,1.175922,0.01563905,0.01966952,1.018944064,0.972878719,1.067191
Cold All,-0.1103733,0.01529804,0.847419059,0.810149737,0.886403,-0.01406341,0.002204428,0.883593638,0.850628337,0.917836,-0.01162476,0.002579017,0.801820557,0.728394099,0.882649,0.02749668,0.01354613,1.033546422,1.001136163,1.067006
Cold Female,-0.100439,0.01616863,0.860141387,0.820210494,0.902016,-0.013362,0.002324082,0.889064405,0.854130432,0.925427,-0.008412722,0.002737801,0.852278679,0.769666921,0.943758,0.037674595,0.014353892,1.04624704,1.011514952,1.082172
Cold Male,-0.1223811,0.01705393,0.83229224,0.791591182,0.875086,-0.0149517,0.002463681,0.876713554,0.840239314,0.914771,-0.01533549,0.002860399,0.747235928,0.671732174,0.831226,0.01584844,0.01505527,1.019200125,0.983741749,1.055937
Age 0-10 All,-0.1791967,0.02310952,0.764299883,0.714096595,0.818033,-0.02732544,0.003604753,0.786263051,0.738866036,0.836701,-0.012508139,0.003333157,0.788474951,0.696434586,0.892679,0.0292087,0.0219738,1.035671947,0.983505609,1.090605
Age 0-10 Female,-0.1863739,0.02619206,0.756115717,0.70007661,0.816641,-0.02965888,0.004078623,0.770282349,0.717956545,0.826422,-0.009977519,0.003788952,0.827312436,0.718439749,0.952684,0.01322045,0.02446352,1.01599105,0.95918275,1.076164
Age 0-10 Male,-0.1735876,0.0254429,0.770757563,0.715206815,0.830623,-0.02549505,0.003978477,0.799030277,0.746039142,0.855785,-0.01439958,0.003646811,0.760642339,0.66404905,0.871286,0.04246774,0.0244644,1.052282157,0.993442613,1.114607
Age 11-60 All,-0.042070959,0.015233456,0.938843539,0.897723828,0.981847,-0.006834742,0.00235445,0.941627301,0.904154268,0.980653,-0.001732168,0.002154051,0.967624489,0.893036298,1.048442,0.0328314,0.01421857,1.040184062,1.005973373,1.075558
Age 11-60 Female,-0.03866427,0.01718767,0.94365334,0.897153635,0.992563,-0.007072419,0.002649634,0.939659891,0.897683094,0.983600,0.00019708,0.00244596,1.003751539,0.916362701,1.099474,0.056665224,0.016167049,1.070363455,1.030427093,1.111848
